RUN_DT,STN_CD,STN_CD_NM, ABRD_PRNB , GOFF_PRNB 
20200225,3900631,기장, 120 , 102 
20200225,3900633,좌천, 62 , 64 
20200225,3900636,남창, 161 , 155 
20200225,3900637,덕하, 42 , 53 
20200225,3900639,태화강, 569 , 578 
20200225,3900641,호계, 195 , 222 
20200225,3900645,불국사, 32 , 32 
20200225,3900647,경주, 256 , 253 
20200225,3900651,안강, 9 , 7 
20200225,3900672,하양, 135 , 106 
20200225,3900682,한림정, 7 , 5 
20200225,3900683,진영, 139 , 147 
20200225,3900685,창원, 196 , 206 
20200225,3900686,마산, 409 , 393 
20200225,3900687,중리, 34 , 35 
20200225,3900689,함안, 17 , 16 
20200225,3900690,군북, 34 , 26 
20200225,3900694,반성, 13 , 14 
20200225,3900699,진주, 311 , 337 
20200225,3900701,완사, 6 , 3 
20200225,3900703,북천, 2 , 4 
20200225,3900705,횡천, 3 , 5 
20200225,3900706,하동, 23 , 23 
20200225,3900707,진상, 2 , 4 
20200225,3900710,광양, 8 , 15 
20200225,3900714,벌교, 13 , 7 
20200225,3900715,조성, 10 , 5 
20200225,3900716,예당, 7 , 6 
20200225,3900717,득량, 8 , 8 
20200225,3900718,보성, 44 , 39 
20200225,3900720,명봉, 2 , 3 
20200225,3900722,이양, 1 , 4 
20200225,3900725,능주, 5 , 4 
20200225,3900727,화순, 12 , 19 
20200225,3900730,효천, 17 , 17 
20200225,3900731,서광주, 12 , 13 
20200225,3900883,광명," 4,903 "," 4,881 "
20200225,3900884,천안아산," 4,409 "," 4,269 "
20200225,3900894,김천구미, 733 , 700 
20200225,3900895,신경주, 312 , 265 
20200225,3900896,울산," 1,352 "," 1,393 "
20200225,3900898,상봉, 189 , 218 
20200225,3900901,진례, 5 , 3 
20200225,3900902,창원중앙, 748 , 769 
20200225,3900927,인천공항T1, 85 , 81 
20200225,3901026,공주, 88 , 83 
20200225,3901040,포항, 682 , 644 
20200225,3901057,횡성, 101 , 97 
20200225,3901058,둔내, 57 , 32 
20200225,3901059,평창, 123 , 112 
20200225,3901060,진부, 128 , 118 
20200225,3901063,인천공항T2, 31 , 55 
20200225,3901065,월포, 2 , - 
20200225,3901066,장사, 2 , 1 
20200225,3901067,강구, 6 , 5 
20200225,3901068,영덕, 43 , 47 
20200226,3900023,서울," 15,174 "," 15,583 "
20200226,3900025,용산," 8,143 "," 7,814 "
20200226,3900030,영등포," 5,755 "," 5,676 "
20200226,3900039,안양, 480 , 373 
20200226,3900047,수원," 7,738 "," 7,952 "
20200226,3900052,오산, 236 , 201 
20200226,3900055,서정리, 57 , 64 
20200226,3900057,평택," 3,267 "," 3,282 "
20200226,3900058,성환, 55 , 82 
20200226,3900061,천안," 2,699 "," 2,712 "
20200226,3900063,전의, 40 , 45 
20200226,3900066,조치원," 1,718 "," 1,704 "
20200226,3900068,부강, 60 , 61 
20200226,3900070,신탄진, 739 , 791 
20200226,3900073,대전," 6,211 "," 6,276 "
20200226,3900075,옥천, 244 , 221 
20200226,3900076,이원, 29 , 23 
20200226,3900077,지탄, 2 , 2 
20200226,3900078,심천, 8 , 6 
20200226,3900080,영동, 601 , 621 
20200226,3900081,황간, 25 , 25 
20200226,3900082,추풍령, 13 , 16 
20200226,3900085,김천, 581 , 632 
20200226,3900088,구미," 1,515 "," 1,511 "
20200226,3900089,사곡, 17 , 14 
20200226,3900090,약목, 47 , 53 
20200226,3900091,왜관, 710 , 715 
20200226,3900093,신동, 1 , - 
20200226,3900095,대구," 1,561 "," 1,547 "
20200226,3900096,동대구," 3,503 "," 3,308 "
20200226,3900099,경산, 751 , 701 
20200226,3900101,남성현, 2 , 2 
20200226,3900102,청도, 399 , 381 
20200226,3900104,상동, 38 , 39 
20200226,3900105,밀양," 1,077 "," 1,092 "
20200226,3900107,삼랑진, 215 , 226 
20200226,3900108,원동, 38 , 45 
20200226,3900109,물금, 454 , 449 
20200226,3900110,화명, 96 , 95 
20200226,3900111,구포," 1,045 "," 1,001 "
20200226,3900112,사상, 53 , 56 
20200226,3900114,부산," 3,989 "," 3,878 "
20200226,3900122,덕소, 30 , 34 
20200226,3900130,양평, 786 , 767 
20200226,3900132,용문, 172 , 193 
20200226,3900133,지평, 39 , 38 
20200226,3900134,석불, 2 , 1 
20200226,3900135,일신, 5 , 4 
20200226,3900136,매곡, 5 , 11 
20200226,3900137,양동, 78 , 97 
20200226,3900138,삼산, 5 , 3 
20200226,3900140,동화, 12 , 11 
20200226,3900141,만종, 537 , 547 
20200226,3900142,원주, 658 , 638 
20200226,3900144,반곡, 52 , 43 
20200226,3900148,신림, 6 , 13 
20200226,3900153,제천, 568 , 597 
20200226,3900157,단양, 52 , 75 
20200226,3900160,희방사, 2 , 3 
20200226,3900161,풍기, 64 , 55 
20200226,3900164,영주, 161 , 158 
20200226,3900172,안동, 133 , 138 
20200226,3900177,의성, 21 , 26 
20200226,3900179,탑리, 6 , 5 
20200226,3900181,화본, - , 2 
20200226,3900186,북영천, 2 , 2 
20200226,3900187,영천, 253 , 237 
20200226,3900191,건천, 5 , 1 
20200226,3900194,서경주, 81 , 81 
20200226,3900195,서대전," 1,911 "," 1,812 "
20200226,3900199,계룡, 228 , 232 
20200226,3900202,연산, 11 , 4 
20200226,3900204,논산, 642 , 671 
20200226,3900206,강경, 141 , 141 
20200226,3900208,함열, 45 , 40 
20200226,3900211,익산," 2,492 "," 2,568 "
20200226,3900214,김제, 205 , 219 
20200226,3900216,신태인, 68 , 54 
20200226,3900218,정읍, 556 , 578 
20200226,3900221,백양사, 30 , 33 
20200226,3900224,장성, 126 , 134 
20200226,3900229,광주송정," 2,439 "," 2,509 "
20200226,3900231,나주, 480 , 463 
20200226,3900233,다시, 5 , 7 
20200226,3900235,함평, 29 , 44 
20200226,3900236,무안, 2 , 4 
20200226,3900237,몽탄, 13 , 13 
20200226,3900239,일로, 19 , 22 
20200226,3900240,임성리, 10 , 8 
20200226,3900242,목포, 949 ," 1,025 "
20200226,3900245,삼례, 58 , 53 
20200226,3900248,전주," 1,372 "," 1,489 "
20200226,3900253,임실, 50 , 46 
20200226,3900256,오수, 49 , 62 
20200226,3900259,남원, 437 , 424 
20200226,3900263,곡성, 131 , 123 
20200226,3900265,구례구, 80 , 101 
20200226,3900271,순천," 1,174 "," 1,250 "
20200226,3900276,여천, 409 , 403 
20200226,3900279,여수엑스포, 685 , 667 
20200226,3900280,오송," 4,017 "," 3,985 "
20200226,3900281,청주, 133 , 152 
20200226,3900282,오근장, 178 , 172 
20200226,3900283,청주공항, 37 , 38 
20200226,3900285,증평, 107 , 91 
20200226,3900288,음성, 75 , 77 
20200226,3900290,주덕, 54 , 65 
20200226,3900292,충주, 310 , 306 
20200226,3900295,삼탄, 1 , 1 
20200226,3900320,아산, 408 , 384 
20200226,3900322,온양온천, 377 , 343 
20200226,3900323,신창, 12 , 19 
20200226,3900324,도고온천, 16 , 22 
20200226,3900327,신례원, 77 , 68 
20200226,3900328,예산, 364 , 393 
20200226,3900330,삽교, 113 , 117 
20200226,3900332,홍성, 487 , 538 
20200226,3900334,광천, 133 , 122 
20200226,3900336,청소, 8 , 5 
20200226,3900338,대천, 466 , 510 
20200226,3900341,웅천, 57 , 59 
20200226,3900343,판교, 14 , 21 
20200226,3900345,서천, 114 , 134 
20200226,3900346,장항, 35 , 31 
20200226,3900348,군산, 152 , 169 
20200226,3900351,대야, 3 , 8 
20200226,3900361,행신, 619 , 571 
20200226,3900385,옥수, 20 , 20 
20200226,3900387,왕십리, 487 , 620 
20200226,3900388,청량리," 3,654 "," 3,523 "
20200226,3900423,퇴계원, 119 , 105 
20200226,3900424,사릉, 158 , 98 
20200226,3900426,평내호평," 1,249 "," 1,109 "
20200226,3900427,마석, 162 , 119 
20200226,3900429,청평, 34 , 63 
20200226,3900431,가평, 403 , 442 
20200226,3900433,백양리, 3 , 11 
20200226,3900434,강촌, 5 , 5 
20200226,3900436,남춘천," 1,058 "," 1,019 "
20200226,3900437,춘천, 831 , 769 
20200226,3900507,옥산, 3 , 2 
20200226,3900508,청리, 6 , 5 
20200226,3900509,상주, 21 , 20 
20200226,3900512,함창, 5 , 2 
20200226,3900513,점촌, 18 , 10 
20200226,3900515,용궁, - , 2 
20200226,3900519,예천, 10 , 7 
20200226,3900538,극락강, 31 , 26 
20200226,3900539,광주, 238 , 222 
20200226,3900552,봉화, 10 , 10 
20200226,3900556,춘양, 4 , 5 
20200226,3900559,현동, - , 1 
20200226,3900560,분천, 4 , 5 
20200226,3900563,석포, 5 , 12 
20200226,3900565,철암, 6 , 3 
20200226,3900567,동백산, 7 , 11 
20200226,3900572,도계, 47 , 46 
20200226,3900576,신기, 2 , 2 
20200226,3900580,동해, 51 , 68 
20200226,3900581,묵호, 93 , 120 
20200226,3900585,정동진, 34 , 49 
20200226,3900587,강릉," 1,232 "," 1,256 "
20200226,3900601,쌍룡, 2 , - 
20200226,3900604,영월, 83 , 73 
20200226,3900608,예미, 29 , 25 
20200226,3900611,민둥산, 21 , 20 
20200226,3900612,사북, 71 , 70 
20200226,3900613,고한, 92 , 75 
20200226,3900615,태백, 148 , 173 
20200226,3900621,부전, 428 , 409 
20200226,3900627,센텀, 155 , 132 
20200226,3900629,신해운대, 165 , 153 
20200226,3900631,기장, 133 , 127 
20200226,3900633,좌천, 64 , 66 
20200226,3900636,남창, 167 , 167 
20200226,3900637,덕하, 52 , 54 
20200226,3900639,태화강, 607 , 621 
20200226,3900641,호계, 223 , 229 
20200226,3900645,불국사, 28 , 29 
20200226,3900647,경주, 280 , 265 
20200226,3900651,안강, 9 , 6 
20200226,3900672,하양, 117 , 116 
20200226,3900682,한림정, 6 , 4 
20200226,3900683,진영, 134 , 153 
20200226,3900685,창원, 196 , 195 
20200226,3900686,마산, 339 , 330 
20200226,3900687,중리, 36 , 40 
20200226,3900689,함안, 22 , 18 
20200226,3900690,군북, 32 , 31 
20200226,3900694,반성, 9 , 12 
20200226,3900699,진주, 291 , 292 
20200226,3900701,완사, 4 , 3 
20200226,3900703,북천, 3 , 2 
20200226,3900705,횡천, 6 , 5 
20200226,3900706,하동, 23 , 28 
20200226,3900707,진상, 5 , 4 
20200226,3900710,광양, 4 , 7 
20200226,3900714,벌교, 8 , 6 
20200226,3900715,조성, 7 , 8 
20200226,3900716,예당, 6 , 7 
20200226,3900717,득량, 10 , 4 
20200226,3900718,보성, 41 , 41 
20200226,3900720,명봉, 1 , 1 
20200226,3900722,이양, - , 3 
20200226,3900725,능주, 1 , 2 
20200226,3900727,화순, 13 , 18 
20200226,3900730,효천, 13 , 8 
20200226,3900731,서광주, 11 , 12 
20200226,3900883,광명," 4,814 "," 4,762 "
20200226,3900884,천안아산," 4,096 "," 4,062 "
20200226,3900894,김천구미, 683 , 712 
20200226,3900895,신경주, 268 , 259 
20200226,3900896,울산," 1,262 "," 1,283 "
20200226,3900898,상봉, 216 , 247 
20200226,3900901,진례, 3 , 4 
20200226,3900902,창원중앙, 763 , 704 
20200226,3900927,인천공항T1, 100 , 87 
20200226,3901026,공주, 63 , 68 
20200226,3901040,포항, 603 , 624 
20200226,3901057,횡성, 117 , 99 
20200226,3901058,둔내, 50 , 42 
20200226,3901059,평창, 122 , 117 
20200226,3901060,진부, 144 , 181 
20200226,3901063,인천공항T2, 35 , 50 
20200226,3901065,월포, - , 1 
20200226,3901066,장사, 12 , 2 
20200226,3901067,강구, 4 , 6 
20200226,3901068,영덕, 49 , 47 
20200227,3900023,서울," 14,819 "," 15,220 "
20200227,3900025,용산," 8,045 "," 7,800 "
20200227,3900030,영등포," 5,696 "," 5,482 "
20200227,3900039,안양, 472 , 393 
20200227,3900047,수원," 7,461 "," 7,713 "
20200227,3900052,오산, 235 , 211 
20200227,3900055,서정리, 60 , 61 
20200227,3900057,평택," 3,244 "," 3,273 "
20200227,3900058,성환, 60 , 76 
20200227,3900061,천안," 2,563 "," 2,485 "
20200227,3900063,전의, 37 , 48 
20200227,3900066,조치원," 1,755 "," 1,839 "
20200227,3900068,부강, 56 , 59 
20200227,3900070,신탄진, 731 , 782 
20200227,3900073,대전," 5,960 "," 6,090 "
20200227,3900075,옥천, 253 , 243 
20200227,3900076,이원, 43 , 22 
20200227,3900077,지탄, 2 , 2 
20200227,3900078,심천, 13 , 15 
20200227,3900080,영동, 627 , 601 
20200227,3900081,황간, 23 , 30 
20200227,3900082,추풍령, 12 , 21 
20200227,3900085,김천, 604 , 643 
20200227,3900088,구미," 1,455 "," 1,392 "
20200227,3900089,사곡, 14 , 15 
20200227,3900090,약목, 44 , 52 
20200227,3900091,왜관, 696 , 693 
20200227,3900093,신동, 3 , - 
20200227,3900095,대구," 1,492 "," 1,500 "
20200227,3900096,동대구," 3,291 "," 3,249 "
20200227,3900099,경산, 707 , 695 
20200227,3900101,남성현, 2 , 1 
20200227,3900102,청도, 356 , 357 
20200227,3900104,상동, 39 , 42 
20200227,3900105,밀양," 1,018 "," 1,001 "
20200227,3900107,삼랑진, 201 , 205 
20200227,3900108,원동, 46 , 63 
20200227,3900109,물금, 439 , 432 
20200227,3900110,화명, 102 , 94 
20200227,3900111,구포," 1,001 "," 1,055 "
20200227,3900112,사상, 48 , 53 
20200227,3900114,부산," 3,848 "," 3,645 "
20200227,3900122,덕소, 33 , 29 
20200227,3900130,양평, 754 , 798 
20200227,3900132,용문, 167 , 186 
20200227,3900133,지평, 32 , 36 
20200227,3900134,석불, 3 , 1 
20200227,3900135,일신, 8 , 11 
20200227,3900136,매곡, 7 , 12 
20200227,3900137,양동, 88 , 88 
20200227,3900138,삼산, 3 , 2 
20200227,3900140,동화, 15 , 8 
20200227,3900141,만종, 562 , 540 
20200227,3900142,원주, 659 , 632 
20200227,3900144,반곡, 50 , 52 
20200227,3900148,신림, 7 , 5 
20200227,3900153,제천, 559 , 572 
20200227,3900157,단양, 54 , 76 
20200227,3900160,희방사, - , 1 
20200227,3900161,풍기, 45 , 53 
20200227,3900164,영주, 143 , 133 
20200227,3900172,안동, 112 , 117 
20200227,3900177,의성, 30 , 21 
20200227,3900179,탑리, 1 , 4 
20200227,3900181,화본, 1 , 1 
20200227,3900186,북영천, 1 , - 
20200227,3900187,영천, 232 , 251 
20200227,3900194,서경주, 84 , 72 
20200227,3900195,서대전," 1,834 "," 1,812 "
20200227,3900199,계룡, 246 , 263 
20200227,3900202,연산, 11 , 6 
20200227,3900204,논산, 725 , 651 
20200227,3900206,강경, 137 , 141 
20200227,3900208,함열, 37 , 41 
20200227,3900211,익산," 2,474 "," 2,517 "
20200227,3900214,김제, 197 , 219 
20200227,3900216,신태인, 48 , 54 
20200227,3900218,정읍, 544 , 571 
20200227,3900221,백양사, 18 , 21 
20200227,3900224,장성, 133 , 137 
20200227,3900229,광주송정," 2,486 "," 2,628 "
20200227,3900231,나주, 539 , 437 
20200227,3900233,다시, 6 , 5 
20200227,3900235,함평, 41 , 50 
20200227,3900236,무안, 3 , 9 
20200227,3900237,몽탄, 17 , 18 
20200227,3900239,일로, 22 , 17 
20200227,3900240,임성리, 10 , 7 
20200227,3900242,목포, 919 , 975 
20200227,3900245,삼례, 61 , 50 
20200227,3900248,전주," 1,458 "," 1,495 "
20200227,3900253,임실, 31 , 49 
20200227,3900256,오수, 50 , 56 
20200227,3900259,남원, 400 , 441 
20200227,3900263,곡성, 118 , 118 
20200227,3900265,구례구, 60 , 78 
20200227,3900271,순천," 1,194 "," 1,258 "
20200227,3900276,여천, 404 , 412 
20200227,3900279,여수엑스포, 626 , 623 
20200227,3900280,오송," 4,182 "," 4,065 "
20200227,3900281,청주, 151 , 151 
20200227,3900282,오근장, 156 , 159 
20200227,3900283,청주공항, 41 , 29 
20200227,3900285,증평, 176 , 112 
20200227,3900288,음성, 69 , 95 
20200227,3900290,주덕, 63 , 67 
20200227,3900292,충주, 307 , 331 
20200227,3900295,삼탄, 2 , 1 
20200227,3900320,아산, 379 , 343 
20200227,3900322,온양온천, 352 , 348 
20200227,3900323,신창, 7 , 9 
20200227,3900324,도고온천, 17 , 23 
20200227,3900327,신례원, 68 , 65 
20200227,3900328,예산, 369 , 371 
20200227,3900330,삽교, 108 , 119 
20200227,3900332,홍성, 432 , 503 
20200227,3900334,광천, 120 , 110 
20200227,3900336,청소, 6 , 1 
20200227,3900338,대천, 471 , 454 
20200227,3900341,웅천, 63 , 60 
20200227,3900343,판교, 20 , 29 
20200227,3900345,서천, 112 , 130 
20200227,3900346,장항, 40 , 29 
20200227,3900348,군산, 118 , 130 
20200227,3900351,대야, 5 , 1 
20200227,3900361,행신, 599 , 615 
20200227,3900385,옥수, 17 , 18 
20200227,3900387,왕십리, 451 , 589 
20200227,3900388,청량리," 3,694 "," 3,456 "
20200227,3900423,퇴계원, 125 , 104 
20200227,3900424,사릉, 159 , 94 
20200227,3900426,평내호평," 1,232 "," 1,073 "
20200227,3900427,마석, 159 , 114 
20200227,3900429,청평, 31 , 44 
20200227,3900431,가평, 387 , 374 
20200227,3900433,백양리, 3 , 11 
20200227,3900434,강촌, 2 , - 
20200227,3900436,남춘천," 1,080 "," 1,099 "
20200227,3900437,춘천, 732 , 878 
20200227,3900507,옥산, 8 , 8 
20200227,3900508,청리, 2 , 2 
20200227,3900509,상주, 19 , 15 
20200227,3900512,함창, 3 , 2 
20200227,3900513,점촌, 14 , 9 
20200227,3900515,용궁, 2 , - 
20200227,3900516,개포, 1 , 1 
20200227,3900519,예천, 5 , 8 
20200227,3900538,극락강, 32 , 45 
20200227,3900539,광주, 231 , 236 
20200227,3900552,봉화, 6 , 11 
20200227,3900556,춘양, 1 , 2 
20200227,3900559,현동, 2 , 2 
20200227,3900560,분천, 4 , 3 
20200227,3900562,승부, - , 1 
20200227,3900563,석포, 7 , 7 
20200227,3900565,철암, 2 , 1 
20200227,3900567,동백산, 17 , 15 
20200227,3900572,도계, 59 , 60 
20200227,3900576,신기, 1 , 2 
20200227,3900580,동해, 71 , 73 
20200227,3900581,묵호, 45 , 41 
20200227,3900585,정동진, 45 , 35 
20200227,3900587,강릉," 1,189 "," 1,293 "
20200227,3900601,쌍룡, 2 , - 
20200227,3900604,영월, 54 , 72 
20200227,3900608,예미, 28 , 20 
20200227,3900611,민둥산, 22 , 26 
20200227,3900612,사북, 56 , 41 
20200227,3900613,고한, 63 , 43 
20200227,3900615,태백, 148 , 162 
20200227,3900621,부전, 420 , 398 
20200227,3900627,센텀, 146 , 139 
20200227,3900629,신해운대, 164 , 153 
20200227,3900631,기장, 125 , 132 
20200227,3900633,좌천, 66 , 63 
20200227,3900636,남창, 168 , 154 
20200227,3900637,덕하, 42 , 43 
20200227,3900639,태화강, 574 , 604 
20200227,3900641,호계, 214 , 213 
20200227,3900645,불국사, 28 , 23 
20200227,3900647,경주, 248 , 268 
20200227,3900651,안강, 6 , 9 
20200227,3900672,하양, 141 , 107 
20200227,3900682,한림정, 5 , 8 
20200227,3900683,진영, 136 , 113 
20200227,3900685,창원, 191 , 173 
20200227,3900686,마산, 344 , 364 
20200227,3900687,중리, 37 , 29 
20200227,3900689,함안, 16 , 14 
20200227,3900690,군북, 32 , 27 
20200227,3900694,반성, 9 , 12 
20200227,3900699,진주, 304 , 308 
20200227,3900701,완사, 6 , 2 
20200227,3900703,북천, 3 , 5 
20200227,3900705,횡천, 4 , 7 
20200227,3900706,하동, 26 , 22 
20200227,3900707,진상, 2 , 12 
20200227,3900710,광양, 3 , 9 
20200227,3900714,벌교, 9 , 13 
20200227,3900715,조성, 12 , 7 
20200227,3900716,예당, 8 , 5 
20200227,3900717,득량, 7 , 6 
20200227,3900718,보성, 34 , 38 
20200227,3900720,명봉, 2 , 1 
20200227,3900722,이양, 5 , 2 
20200227,3900727,화순, 15 , 18 
20200227,3900730,효천, 14 , 16 
20200227,3900731,서광주, 12 , 10 
20200227,3900883,광명," 4,733 "," 4,833 "
20200227,3900884,천안아산," 4,062 "," 3,825 "
20200227,3900894,김천구미, 679 , 661 
20200227,3900895,신경주, 251 , 208 
20200227,3900896,울산," 1,246 "," 1,160 "
20200227,3900898,상봉, 242 , 241 
20200227,3900901,진례, 6 , 4 
20200227,3900902,창원중앙, 682 , 686 
20200227,3900927,인천공항T1, 84 , 111 
20200227,3901026,공주, 72 , 59 
20200227,3901040,포항, 603 , 628 
20200227,3901057,횡성, 84 , 90 
20200227,3901058,둔내, 50 , 53 
20200227,3901059,평창, 109 , 128 
20200227,3901060,진부, 133 , 157 
20200227,3901063,인천공항T2, 46 , 47 
20200227,3901065,월포, 3 , 5 
20200227,3901066,장사, 4 , 1 
20200227,3901067,강구, 4 , 2 
20200227,3901068,영덕, 43 , 51 
20200228,3900023,서울," 17,587 "," 18,266 "
20200228,3900025,용산," 10,132 "," 9,965 "
20200228,3900030,영등포," 6,399 "," 6,639 "
20200228,3900039,안양, 484 , 388 
20200228,3900047,수원," 8,233 "," 8,849 "
20200228,3900052,오산, 279 , 235 
20200228,3900055,서정리, 66 , 66 
20200228,3900057,평택," 3,944 "," 3,607 "
